"id","names_uri","name1","name1_lang","name2","name2_lang","type","local_type","geometry_x","geometry_y","most_detail_view_res","least_detail_view_res","mbr_xmin","mbr_ymin","mbr_xmax","mbr_ymax","postcode_district","postcode_district_uri","populated_place","populated_place_uri","populated_place_type","district_borough","district_borough_uri","district_borough_type","county_unitary","county_unitary_uri","county_unitary_type","region","region_uri","country","country_uri","related_spatial_object","same_as_dbpedia","same_as_geonames","geom"
"osgb4000000074561815","http://data.ordnancesurvey.co.uk/id/4000000074561815","Stodday",,"",,"populatedPlace","Hamlet","346669","458684","5000","25000","346347","458457","346847","458957","LA2","http://data.ordnancesurvey.co.uk/id/postcodedistrict/LA2",,,,"Lancaster","http://data.ordnancesurvey.co.uk/id/7000000000004925","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Lancashire","http://data.ordnancesurvey.co.uk/id/7000000000005156","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"","","0101000020E6100000B66CEAEA1F8606C0F834E7CEBC024B40"
"osgb4000000074574446","http://data.ordnancesurvey.co.uk/id/4000000074574446","Bruna Hill",,"",,"populatedPlace","Hamlet","350148","443834","5000","25000","349965","443703","350465","444203","PR3","http://data.ordnancesurvey.co.uk/id/postcodedistrict/PR3",,,,"Wyre","http://data.ordnancesurvey.co.uk/id/7000000000004922","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Lancashire","http://data.ordnancesurvey.co.uk/id/7000000000005156","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"","","0101000020E610000078FD52E8671406C0D2A3EC25B3F14A40"
"osgb4000000074561424","http://data.ordnancesurvey.co.uk/id/4000000074561424","Grange-over-Sands",,"",,"populatedPlace","Town","340650","477875","23000","2000000","338906","475443","341809","478970","LA11","http://data.ordnancesurvey.co.uk/id/postcodedistrict/LA11",,,,"South Lakeland","http://data.ordnancesurvey.co.uk/id/7000000000012934","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Cumbria","http://data.ordnancesurvey.co.uk/id/7000000000013244","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"http://dbpedia.org/resource/Grange-over-Sands","http://sws.geonames.org/6931071","0101000020E61000006641FC37FA4907C0151CF14FBA184B40"
"osgb4000000074567946","http://data.ordnancesurvey.co.uk/id/4000000074567946","Carnforth",,"",,"populatedPlace","Town","349945","470608","15000","2000000","348751","469408","350845","471714","LA5","http://data.ordnancesurvey.co.uk/id/postcodedistrict/LA5",,,,"Lancaster","http://data.ordnancesurvey.co.uk/id/7000000000004925","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Lancashire","http://data.ordnancesurvey.co.uk/id/7000000000005156","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"http://dbpedia.org/resource/Carnforth","http://sws.geonames.org/2653715","0101000020E610000001116565C62306C0389E04EE7E104B40"
"osgb4000000074566955","http://data.ordnancesurvey.co.uk/id/4000000074566955","Caton Green",,"",,"populatedPlace","Hamlet","355069","465219","5000","25000","354757","464930","355257","465430","LA2","http://data.ordnancesurvey.co.uk/id/postcodedistrict/LA2",,,,"Lancaster","http://data.ordnancesurvey.co.uk/id/7000000000004925","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Lancashire","http://data.ordnancesurvey.co.uk/id/7000000000005156","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"","","0101000020E61000008B3CE8348F8105C0D7723C855B0A4B40"
"osgb4000000074541760","http://data.ordnancesurvey.co.uk/id/4000000074541760","Heysham",,"",,"populatedPlace","Town","341679","461720","28000","2000000","339536","459180","343866","463555","LA3","http://data.ordnancesurvey.co.uk/id/postcodedistrict/LA3",,,,"Lancaster","http://data.ordnancesurvey.co.uk/id/7000000000004925","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Lancashire","http://data.ordnancesurvey.co.uk/id/7000000000005156","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"http://dbpedia.org/resource/Heysham","http://sws.geonames.org/2647001","0101000020E6100000B40FFE89482307C0573FEB1829064B40"
"osgb4000000074562211","http://data.ordnancesurvey.co.uk/id/4000000074562211","Heaton",,"",,"populatedPlace","Hamlet","344387","460708","5000","25000","344037","460168","344537","460830","LA3","http://data.ordnancesurvey.co.uk/id/postcodedistrict/LA3",,,,"Lancaster","http://data.ordnancesurvey.co.uk/id/7000000000004925","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Lancashire","http://data.ordnancesurvey.co.uk/id/7000000000005156","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"","http://sws.geonames.org/2647215","0101000020E6100000F79A7CA735CE06C0757901EA08054B40"
"osgb4000000074562605","http://data.ordnancesurvey.co.uk/id/4000000074562605","Morecambe",,"",,"populatedPlace","Town","343624","464391","27000","2000000","342013","462247","346139","465451","LA4","http://data.ordnancesurvey.co.uk/id/postcodedistrict/LA4",,,,"Lancaster","http://data.ordnancesurvey.co.uk/id/7000000000004925","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Lancashire","http://data.ordnancesurvey.co.uk/id/7000000000005156","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"http://dbpedia.org/resource/Morecambe","http://sws.geonames.org/2642214","0101000020E61000005FFC02EE78E706C0BA384EBB42094B40"
"osgb4000000074565960","http://data.ordnancesurvey.co.uk/id/4000000074565960","Clawthorpe",,"",,"populatedPlace","Hamlet","353155","477529","5000","25000","353092","477472","353994","478202","LA6","http://data.ordnancesurvey.co.uk/id/postcodedistrict/LA6",,,,"South Lakeland","http://data.ordnancesurvey.co.uk/id/7000000000012934","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Cumbria","http://data.ordnancesurvey.co.uk/id/7000000000013244","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"","","0101000020E6100000A6B2E85264C105C0FF8788EF7E184B40"
"osgb4000000074562804","http://data.ordnancesurvey.co.uk/id/4000000074562804","Crag Foot",,"",,"populatedPlace","Hamlet","347970","473748","5000","25000","347810","473090","348310","473998","LA5","http://data.ordnancesurvey.co.uk/id/postcodedistrict/LA5",,,,"Lancaster","http://data.ordnancesurvey.co.uk/id/7000000000004925","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Lancashire","http://data.ordnancesurvey.co.uk/id/7000000000005156","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"","","0101000020E610000047B721A9C66206C0CDAD9F2115144B40"
"osgb4000000074567291","http://data.ordnancesurvey.co.uk/id/4000000074567291","Halton Green",,"",,"populatedPlace","Hamlet","351622","465253","5000","25000","351251","465100","351751","465848","LA2","http://data.ordnancesurvey.co.uk/id/postcodedistrict/LA2",,,,"Lancaster","http://data.ordnancesurvey.co.uk/id/7000000000004925","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Lancashire","http://data.ordnancesurvey.co.uk/id/7000000000005156","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"","","0101000020E610000012D073E376ED05C0746893465B0A4B40"
"osgb4000000074562398","http://data.ordnancesurvey.co.uk/id/4000000074562398","Lancaster",,"",,"populatedPlace","City","347513","461866","38000","9000000","345757","458488","349931","464288","LA1","http://data.ordnancesurvey.co.uk/id/postcodedistrict/LA1",,,,"Lancaster","http://data.ordnancesurvey.co.uk/id/7000000000004925","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Lancashire","http://data.ordnancesurvey.co.uk/id/7000000000005156","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"http://dbpedia.org/resource/Lancaster,_Lancashire","http://sws.geonames.org/2644972","0101000020E61000000DB759B3DF6C06C0D07386AC68064B40"
"osgb4000000074565963","http://data.ordnancesurvey.co.uk/id/4000000074565963","Newbiggin",,"",,"populatedPlace","Hamlet","355663","479795","5000","25000","355272","479562","355772","480062","LA6","http://data.ordnancesurvey.co.uk/id/postcodedistrict/LA6",,,,"South Lakeland","http://data.ordnancesurvey.co.uk/id/7000000000012934","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Cumbria","http://data.ordnancesurvey.co.uk/id/7000000000013244","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"","","0101000020E6100000567B12A65D7305C0DE83D58A211B4B40"
"osgb4000000074567634","http://data.ordnancesurvey.co.uk/id/4000000074567634","Newton",,"",,"populatedPlace","Hamlet","359682","474517","5000","25000","359270","474432","359983","474995","LA6","http://data.ordnancesurvey.co.uk/id/postcodedistrict/LA6",,,,"Lancaster","http://data.ordnancesurvey.co.uk/id/7000000000004925","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Lancashire","http://data.ordnancesurvey.co.uk/id/7000000000005156","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"","","0101000020E6100000B61680F6B6F304C091C2732D1A154B40"
"osgb4000000074577825","http://data.ordnancesurvey.co.uk/id/4000000074577825","Crossgill",,"",,"populatedPlace","Hamlet","355375","462549","5000","25000","355216","462193","355940","462693","LA2","http://data.ordnancesurvey.co.uk/id/postcodedistrict/LA2",,,,"Lancaster","http://data.ordnancesurvey.co.uk/id/7000000000004925","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Lancashire","http://data.ordnancesurvey.co.uk/id/7000000000005156","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"","","0101000020E6100000B1F8288B2C7705C0FE18FF1F4A074B40"
"osgb4000000074565959","http://data.ordnancesurvey.co.uk/id/4000000074565959","Dalton",,"",,"populatedPlace","Hamlet","354411","476646","5000","25000","354142","476405","354642","476905","LA6","http://data.ordnancesurvey.co.uk/id/postcodedistrict/LA6",,,,"South Lakeland","http://data.ordnancesurvey.co.uk/id/7000000000012934","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Cumbria","http://data.ordnancesurvey.co.uk/id/7000000000013244","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"","","0101000020E61000009C881ACBB29905C02BF378A17E174B40"
"osgb4000000074330811","http://data.ordnancesurvey.co.uk/id/4000000074330811","Red Bridge",,"",,"populatedPlace","Hamlet","347438","475831","5000","25000","347300","475595","347800","476095","LA5","http://data.ordnancesurvey.co.uk/id/postcodedistrict/LA5",,,,"Lancaster","http://data.ordnancesurvey.co.uk/id/7000000000004925","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Lancashire","http://data.ordnancesurvey.co.uk/id/7000000000005156","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"","","0101000020E610000061D48142347406C0CC61B7BB78164B40"
"osgb4000000074561013","http://data.ordnancesurvey.co.uk/id/4000000074561013","Far Arnside",,"",,"populatedPlace","Hamlet","345220","476361","5000","25000","344792","476106","345292","476606","LA5","http://data.ordnancesurvey.co.uk/id/postcodedistrict/LA5",,,,"South Lakeland","http://data.ordnancesurvey.co.uk/id/7000000000012934","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Cumbria","http://data.ordnancesurvey.co.uk/id/7000000000013244","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"","","0101000020E610000055EDC8E1FBB906C04F472E2F0D174B40"
"osgb4000000074561012","http://data.ordnancesurvey.co.uk/id/4000000074561012","Waterslack",,"",,"populatedPlace","Hamlet","347209","476264","5000","25000","346980","476220","347541","476782","LA5","http://data.ordnancesurvey.co.uk/id/postcodedistrict/LA5",,,,"Lancaster","http://data.ordnancesurvey.co.uk/id/7000000000004925","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Lancashire","http://data.ordnancesurvey.co.uk/id/7000000000005156","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"","","0101000020E6100000D9C8C0488B7B06C041747077F7164B40"
"osgb4000000074567630","http://data.ordnancesurvey.co.uk/id/4000000074567630","Eskrigge",,"",,"populatedPlace","Hamlet","357021","469265","5000","25000","356512","468935","357067","469468","LA2","http://data.ordnancesurvey.co.uk/id/postcodedistrict/LA2",,,,"Lancaster","http://data.ordnancesurvey.co.uk/id/7000000000004925","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Lancashire","http://data.ordnancesurvey.co.uk/id/7000000000005156","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"","","0101000020E6100000708976CAA34505C03E1EC278080F4B40"
"osgb4000000074541916","http://data.ordnancesurvey.co.uk/id/4000000074541916","Swarthdale",,"",,"populatedPlace","Hamlet","353627","469103","5000","25000","353322","468849","353822","469349","LA6","http://data.ordnancesurvey.co.uk/id/postcodedistrict/LA6",,,,"Lancaster","http://data.ordnancesurvey.co.uk/id/7000000000004925","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Lancashire","http://data.ordnancesurvey.co.uk/id/7000000000005156","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"","","0101000020E610000098726DF2EAAF05C08548C314CF0E4B40"
"ï»¿osgb4000000074330208","http://data.ordnancesurvey.co.uk/id/4000000074330208","Prizet",,"",,"populatedPlace","Hamlet","350844","489151","5000","25000","350633","489077","351133","489577","LA8","http://data.ordnancesurvey.co.uk/id/postcodedistrict/LA8",,,,"South Lakeland","http://data.ordnancesurvey.co.uk/id/7000000000012934","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Cumbria","http://data.ordnancesurvey.co.uk/id/7000000000013244","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"","","0101000020E6100000A11EC3D9D40D06C0E2D7BD28D6254B40"
"osgb4000000074561624","http://data.ordnancesurvey.co.uk/id/4000000074561624","Beck Head",,"",,"populatedPlace","Hamlet","344482","484752","5000","25000","344295","484443","344795","484943","LA11","http://data.ordnancesurvey.co.uk/id/postcodedistrict/LA11",,,,"South Lakeland","http://data.ordnancesurvey.co.uk/id/7000000000012934","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Cumbria","http://data.ordnancesurvey.co.uk/id/7000000000013244","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"","","0101000020E6100000229F006052D406C0EFE2486DB1204B40"
"osgb4000000074566637","http://data.ordnancesurvey.co.uk/id/4000000074566637","Milton",,"",,"populatedPlace","Hamlet","353044","482994","5000","25000","352699","482712","353199","483212","LA7","http://data.ordnancesurvey.co.uk/id/postcodedistrict/LA7",,,,"South Lakeland","http://data.ordnancesurvey.co.uk/id/7000000000012934","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Cumbria","http://data.ordnancesurvey.co.uk/id/7000000000013244","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"","","0101000020E6100000B5DCE829A1C605C06C7120E6C71E4B40"
"osgb4000000074566962","http://data.ordnancesurvey.co.uk/id/4000000074566962","Hincaster",,"",,"populatedPlace","Hamlet","350915","484736","5000","25000","350544","484568","351357","485150","LA7","http://data.ordnancesurvey.co.uk/id/postcodedistrict/LA7",,,,"South Lakeland","http://data.ordnancesurvey.co.uk/id/7000000000012934","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Cumbria","http://data.ordnancesurvey.co.uk/id/7000000000013244","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"http://dbpedia.org/resource/Hincaster","","0101000020E6100000E901426E1C0A06C0F269784EC2204B40"
"osgb4000000074561429","http://data.ordnancesurvey.co.uk/id/4000000074561429","Cartmel Fell",,"",,"populatedPlace","Hamlet","341853","488222","5000","25000","341341","487850","341934","489116","LA11","http://data.ordnancesurvey.co.uk/id/postcodedistrict/LA11",,,,"South Lakeland","http://data.ordnancesurvey.co.uk/id/7000000000012934","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Cumbria","http://data.ordnancesurvey.co.uk/id/7000000000013244","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"http://dbpedia.org/resource/Cartmel_Fell","","0101000020E6100000504528A8562807C04E14329CA5244B40"
"osgb4000000074561231","http://data.ordnancesurvey.co.uk/id/4000000074561231","The Howe",,"",,"populatedPlace","Hamlet","345757","488449","5000","25000","345409","488020","346049","488667","LA8","http://data.ordnancesurvey.co.uk/id/postcodedistrict/LA8",,,,"South Lakeland","http://data.ordnancesurvey.co.uk/id/7000000000012934","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Cumbria","http://data.ordnancesurvey.co.uk/id/7000000000013244","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"","","0101000020E61000006636F0F49EAD06C007518D8BF6244B40"
"osgb4000000074563715","http://data.ordnancesurvey.co.uk/id/4000000074563715","Patton Bridge",,"",,"populatedPlace","Hamlet","355732","497382","5000","25000","355256","496986","355951","497486","LA8","http://data.ordnancesurvey.co.uk/id/postcodedistrict/LA8",,,,"South Lakeland","http://data.ordnancesurvey.co.uk/id/7000000000012934","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Cumbria","http://data.ordnancesurvey.co.uk/id/7000000000013244","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"","","0101000020E6100000BBACBBBF8B7605C0E568A69E5C2F4B40"
"osgb4000000074566961","http://data.ordnancesurvey.co.uk/id/4000000074566961","Halfpenny",,"",,"populatedPlace","Hamlet","353651","487449","5000","25000","353032","487174","353727","487985","LA8","http://data.ordnancesurvey.co.uk/id/postcodedistrict/LA8",,,,"South Lakeland","http://data.ordnancesurvey.co.uk/id/7000000000012934","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Cumbria","http://data.ordnancesurvey.co.uk/id/7000000000013244","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"","","0101000020E6100000E4BFCDCEF8B405C06DB43F96E9234B40"
"osgb4000000074566633","http://data.ordnancesurvey.co.uk/id/4000000074566633","Nook",,"",,"populatedPlace","Hamlet","354807","482172","5000","25000","354486","481690","354986","482210","LA6","http://data.ordnancesurvey.co.uk/id/postcodedistrict/LA6",,,,"South Lakeland","http://data.ordnancesurvey.co.uk/id/7000000000012934","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Cumbria","http://data.ordnancesurvey.co.uk/id/7000000000013244","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"","","0101000020E61000000022DC98FA8E05C03B407C0DDB1D4B40"
"osgb4000000074564044","http://data.ordnancesurvey.co.uk/id/4000000074564044","Watchgate",,"",,"populatedPlace","Hamlet","352839","499039","5000","25000","352579","498633","353079","499568","LA8","http://data.ordnancesurvey.co.uk/id/postcodedistrict/LA8",,,,"South Lakeland","http://data.ordnancesurvey.co.uk/id/7000000000012934","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Cumbria","http://data.ordnancesurvey.co.uk/id/7000000000013244","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"","","0101000020E610000084A6880C46D205C00CA5E4053C314B40"
"osgb4000000074541920","http://data.ordnancesurvey.co.uk/id/4000000074541920","Rowell",,"",,"populatedPlace","Hamlet","351377","482650","5000","25000","351104","482407","351651","482907","LA7","http://data.ordnancesurvey.co.uk/id/postcodedistrict/LA7",,,,"South Lakeland","http://data.ordnancesurvey.co.uk/id/7000000000012934","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Cumbria","http://data.ordnancesurvey.co.uk/id/7000000000013244","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"","","0101000020E6100000F8D30EFCE4FA05C0F23A977D5D1E4B40"
"osgb4000000074330604","http://data.ordnancesurvey.co.uk/id/4000000074330604","The Common",,"",,"populatedPlace","Hamlet","342206","499570","5000","25000","341916","499226","342416","499726","LA23","http://data.ordnancesurvey.co.uk/id/postcodedistrict/LA23",,,,"South Lakeland","http://data.ordnancesurvey.co.uk/id/7000000000012934","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Cumbria","http://data.ordnancesurvey.co.uk/id/7000000000013244","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"","","0101000020E6100000FDA847B7BF2107C08B8FB766B4314B40"
"osgb4000000074561434","http://data.ordnancesurvey.co.uk/id/4000000074561434","Pool Bank",,"",,"populatedPlace","Hamlet","342998","487815","5000","25000","342755","487573","343255","488073","LA11","http://data.ordnancesurvey.co.uk/id/postcodedistrict/LA11",,,,"South Lakeland","http://data.ordnancesurvey.co.uk/id/7000000000012934","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Cumbria","http://data.ordnancesurvey.co.uk/id/7000000000013244","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"","","0101000020E61000007514FCC5290407C0B64FEDFF31244B40"
"osgb4000000074330617","http://data.ordnancesurvey.co.uk/id/4000000074330617","Skelsmergh",,"",,"populatedPlace","Hamlet","352874","495717","5000","25000","352720","495511","353220","496011","LA9","http://data.ordnancesurvey.co.uk/id/postcodedistrict/LA9",,,,"South Lakeland","http://data.ordnancesurvey.co.uk/id/7000000000012934","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Cumbria","http://data.ordnancesurvey.co.uk/id/7000000000013244","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"","","0101000020E610000059AEE50217D005C0671955EA692D4B40"
"osgb4000000074561433","http://data.ordnancesurvey.co.uk/id/4000000074561433","Bonning Gate",,"",,"populatedPlace","Hamlet","347836","495261","5000","25000","347694","494738","348951","495659","LA8","http://data.ordnancesurvey.co.uk/id/postcodedistrict/LA8",,,,"South Lakeland","http://data.ordnancesurvey.co.uk/id/7000000000012934","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Cumbria","http://data.ordnancesurvey.co.uk/id/7000000000013244","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"http://dbpedia.org/resource/Bonning_Gate","","0101000020E6100000197DFF04AA6E06C0AF12E587D32C4B40"
"osgb4000000074567298","http://data.ordnancesurvey.co.uk/id/4000000074567298","Crosscrake",,"",,"populatedPlace","Hamlet","352301","486949","5000","25000","352142","486498","352642","487193","LA8","http://data.ordnancesurvey.co.uk/id/postcodedistrict/LA8",,,,"South Lakeland","http://data.ordnancesurvey.co.uk/id/7000000000012934","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Cumbria","http://data.ordnancesurvey.co.uk/id/7000000000013244","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"http://dbpedia.org/resource/Crosscrake","","0101000020E6100000B28BD8B544DF05C0211C0F4652234B40"
"osgb4000000074563716","http://data.ordnancesurvey.co.uk/id/4000000074563716","Selside",,"",,"populatedPlace","Hamlet","353511","499251","5000","25000","353201","498901","353739","499593","LA8","http://data.ordnancesurvey.co.uk/id/postcodedistrict/LA8",,,,"South Lakeland","http://data.ordnancesurvey.co.uk/id/7000000000012934","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Cumbria","http://data.ordnancesurvey.co.uk/id/7000000000013244","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"","","0101000020E6100000E772240A27BD05C06B3FA07A7C314B40"
"osgb4000000074568278","http://data.ordnancesurvey.co.uk/id/4000000074568278","Kendal",,"",,"populatedPlace","Town","351495","493018","33000","2000000","350246","490029","353404","495056","LA9","http://data.ordnancesurvey.co.uk/id/postcodedistrict/LA9",,,,"South Lakeland","http://data.ordnancesurvey.co.uk/id/7000000000012934","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Cumbria","http://data.ordnancesurvey.co.uk/id/7000000000013244","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"http://dbpedia.org/resource/Kendal","http://sws.geonames.org/2645826","0101000020E6100000DFA95B70A3FA05C0952DDDE74A2A4B40"
