"postcode","organisation_code","name","national_grouping","high_level_health_geography","address_line_1","address_line_2","address_line_3","address_line_4","address_line_5","open_date","close_date","status_code","organisation_sub_type_code","parent_organisation_code","join_parent_date","left_parent_date","contact_telephone_number","null_1","null_2","null_3","amended_record_indicator","null_4","current_care_organisation","null_5","null_6","null_7","pcd2","dointr","doterm","oseast100m","osnrth100m","oscty","odslaua","oslaua","osward","usertype","osgrdind","ctry","oshlthau","rgn","oldha","nhser","ccg","psed","cened","edind","ward98","oa01","nhsrlo","hro","lsoa01","ur01ind","msoa01","cannet","scn","oshaprev","oldpct","oldhro","pcon","canreg","pct","oseast1m","osnrth1m","oa11","lsoa11","msoa11","calncv","stp","geom"
"LA1 4YT","FLJ44","LANCASTER UNIVERSITY PHARMACY","Y62","Q84","66A BOWLAND COLLEGE","LANCASTER UNIVERSITY","LANCASTER","",,"20141101",,"A","1","P87P","20141101",,"01524 594598",,,,"0",,"Q84",,,,"LA1  4YT","198001",,"3486","4574","E10000017","323","E07000121","E05009615","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","30UHFW08","LZFW08","1","30UHFW","E00127418","Q84","Y51","E01025105","8","E02005239","N01","N51","Q13","5DD","Y42","E14000776","Y1701","5NF","348614","457469","E00170168","E01025105","E02005239","E56000018","E54000048","0101000020E61000003109B331E94806C0BF5DF27E5D014B40"
"LA1 5JR","FAM03","ASDA STORES LTD","Y62","Q84","ASDA SUPERSTORE","OVANGLE ROAD","LANCASTER","",,"20010226",,"A","1","P10F","20040401",,"01524 580790",,,,"0",,"Q84",,,,"LA1  5JR","198303",,"3458","4625","E10000017","323","E07000121","E05009618","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","30UHFS01","LZFS01","1","30UHFS","E00127767","Q84","Y51","E01025172","5","E02005230","N01","N51","Q13","5DD","Y42","E14000825","Y1701","5NF","345893","462577","E00127767","E01025172","E02005230","E56000018","E54000048","0101000020E61000004856A07FCD9F06C0C4B6C08B34074B40"
"LA10 5BL","FFQ16","J & L FORSTER LTD","Y51","Q31","48-50 MAIN STREET","","SEDBERGH","CUMBRIA",,"20020901","20080430","C","1","P09G","20040401","20080430","015396 20270",,,,"0",,"5NE",,,,"LA10 5BL","198001",,"3657","4921","E10000006","102","E07000031","E05011504","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","16UGGN08","FKGN08","1","16UGGN","E00098013","Q84","Y51","E01019385","2","E02004023","N01","N51","Q13","5DD","Y42","E14001037","Y1701","5NE","365789","492130","E00098013","E01019385","E02004023","E56000018","E54000048","0101000020E61000007575B8E44B3804C0AE91F3786B294B40"
"LA10 5BL","FX371","YOUR LOCAL BOOTS PHARMACY","Y62","Q84","48-50 MAIN STREET","","SEDBERGH","CUMBRIA",,"20080501",,"A","1","P08F","20080501",,"015396 20270",,,,"0",,"Q84",,,,"LA10 5BL","198001",,"3657","4921","E10000006","102","E07000031","E05011504","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","16UGGN08","FKGN08","1","16UGGN","E00098013","Q84","Y51","E01019385","2","E02004023","N01","N51","Q13","5DD","Y42","E14001037","Y1701","5NE","365789","492130","E00098013","E01019385","E02004023","E56000018","E54000048","0101000020E61000007575B8E44B3804C0AE91F3786B294B40"
"LA11 6DY","FEQ78","THE GRANGE PHARMACY","Y51","Q31","MAIN STREET","GRANGE-OVER-SANDS","CUMBRIA","",,"20010601","20071031","C","1","P96N","20040401","20071031","01539 532024",,,,"0",,"5NE",,,,"LA11 6DY","198001",,"3408","4779","E10000006","102","E07000031","E05011497","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","16UGFM05","FKFM05","1","16UGFM","E00097828","Q84","Y51","E01019354","6","E02004027","N01","N51","Q13","5DD","Y42","E14001037","Y1701","5NE","340881","477977","E00097828","E01019354","E02004027","E56000018","E54000048","0101000020E61000007F36E3D0C44207C0DD461E39D9184B40"
"LA11 7DJ","FM684","WELL","Y62","Q84","GRANGE HEALTH CENTRE","KENTS BANK ROAD","GRANGE-OVER-SANDS","CUMBRIA",,"20071101",,"A","1","P0MG","20180320",,"01539 532993",,,,"0",,"Q84",,,,"LA11 7DJ","198001",,"3403","4772","E10000006","102","E07000031","E05011497","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","16UGFM04","FKFM04","1","16UGFM","E00097820","Q84","Y51","E01019353","6","E02004027","N01","N51","Q13","5DD","Y42","E14001037","Y1701","5NE","340346","477297","E00097820","E01019353","E02004027","E56000018","E54000048","0101000020E6100000D356B172485307C02044D7F40E184B40"
"LA11 7EY","FAG94","WELL","Y62","Q84","KENTS BANK ROAD","GRANGE-OVER-SANDS","CUMBRIA","",,"20071101",,"A","1","P0MG","20180320",,"01539 532993",,,,"0",,"Q84",,,,"LA11 7EY","198001",,"3405","4776","E10000006","102","E07000031","E05011497","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","16UGFM05","FKFM05","1","16UGFM","E00097830","Q84","Y51","E01019354","6","E02004027","N01","N51","Q13","5DD","Y42","E14001037","Y1701","5NE","340562","477683","E00097830","E01019354","E02004027","E56000018","E54000048","0101000020E6100000AC3B914FA94C07C086D6F97081184B40"
"LA11 7EY","FN630","LIGHTFOOT G & SON LTD","Y51","Q31","KENTS BANK ROAD","GRANGE-OVER-SANDS","CUMBRIA","",,"20001001","20071031","C","1","P96N","20040401","20071031","015395 32993",,,,"0",,"5NE",,,,"LA11 7EY","198001",,"3405","4776","E10000006","102","E07000031","E05011497","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","16UGFM05","FKFM05","1","16UGFM","E00097830","Q84","Y51","E01019354","6","E02004027","N01","N51","Q13","5DD","Y42","E14001037","Y1701","5NE","340562","477683","E00097830","E01019354","E02004027","E56000018","E54000048","0101000020E6100000AC3B914FA94C07C086D6F97081184B40"
"LA11 7JU","FCN14","VANTAGE PHARMACY","Y62","Q84","1 MARKET STREET","FLOOKBURGH","GRANGE-OVER-SANDS","CUMBRIA",,"19960810",,"A","1","P122","20040401",,"015395 58298",,,,"0",,"Q84",,,,"LA11 7JU","198001",,"3367","4758","E10000006","102","E07000031","E05011495","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","16UGFP02","FKFP02","1","16UGFP","E00097841","Q84","Y51","E01019357","6","E02004027","N01","N51","Q13","5DD","Y42","E14001037","Y1701","5NE","336710","475844","E00097841","E01019357","E02004027","E56000018","E54000048","0101000020E61000007306DABDC0C407C081F113CF54164B40"
"LA12 7BT","FJE19","COHENS CHEMIST","Y62","Q84","ULVERSTON COMM.HEALTH CTR","STANLEY STREET","ULVERSTON","CUMBRIA",,"19480101",,"A","1","P438","20190313",,"01229 484022",,,,"0",,"Q84",,,,"LA12 7BT","198001",,"3284","4786","E10000006","102","E07000031","E05011506","1","1","E92000001","Q31","E12000002","QC4","Y62","01K","16UGGU02","FKGU02","1","16UGGU","E00098050","Q84","Y51","E01019390","5","E02004026","N01","N51","Q13","5DD","Y42","E14000543","Y1701","5NE","328478","478682","E00098050","E01019390","E02004026","E56000018","E54000048","0101000020E610000088325D875CC808C0844809F574194B40"
"LA12 7DX","FTD73","COHENS CHEMIST","Y62","Q84","10 MARKET PLACE","ULVERSTON","CUMBRIA","",,"20041201",,"A","1","P438","20190313",,"01229 582003",,,,"0",,"Q84",,,,"LA12 7DX","198001",,"3285","4783","E10000006","102","E07000031","E05011505","1","1","E92000001","Q31","E12000002","QC4","Y62","01K","16UGGQ01","FKGQ01","1","16UGGQ","E00098063","Q84","Y51","E01019392","5","E02004026","N01","N51","Q13","5DD","Y42","E14000543","Y1701","5NE","328585","478366","E00098063","E01019392","E02004026","E56000018","E54000048","0101000020E610000048E4F95FD9C408C072A4036718194B40"
"LA12 7DX","FJR53","HEWITT J (ULVERSTON) LTD","Y42","Q13","10 MARKET PLACE","ULVERSTON","CUMBRIA","",,"19480101","20041201","C","1","P81X","20040401","20041201","01229 582003",,,,"0",,"5DD",,,,"LA12 7DX","198001",,"3285","4783","E10000006","102","E07000031","E05011505","1","1","E92000001","Q31","E12000002","QC4","Y62","01K","16UGGQ01","FKGQ01","1","16UGGQ","E00098063","Q84","Y51","E01019392","5","E02004026","N01","N51","Q13","5DD","Y42","E14000543","Y1701","5NE","328585","478366","E00098063","E01019392","E02004026","E56000018","E54000048","0101000020E610000048E4F95FD9C408C072A4036718194B40"
"LA12 7LR","FL787","BOOTS UK LIMITED","Y62","Q84","32/34 MARKET STREET","ULVERSTON","CUMBRIA","",,"19480101",,"A","1","P08F","20040401",,"01229 582049",,,,"0",,"Q84",,,,"LA12 7LR","198001",,"3286","4783","E10000006","102","E07000031","E05011505","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","16UGGQ01","FKGQ01","1","16UGGQ","E00098063","Q84","Y51","E01019392","5","E02004026","N01","N51","Q13","5DD","Y42","E14000543","Y1701","5NE","328668","478346","E00098063","E01019392","E02004026","E56000018","E54000048","0101000020E610000000FC4D063CC208C08CD082E412194B40"
"LA13 0EE","FXF19","ROSSER PH","Y42","Q13","156 ROOSE ROAD","BARROW-IN-FURNESS","CUMBRIA","",,"19480101","20041101","C","1","P9CC","20040401","20041101","01229 821050",,,,"0",,"5DD",,,,"LA13 0EE","198510",,"3215","4690","E10000006","102","E07000027","E05003154","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","16UCFL09","FFFL09","1","16UCFL","E00096924","Q84","Y51","E01019177","5","E02003982","N01","N51","Q13","5DD","Y42","E14000543","Y1701","5NE","321559","469090","E00096924","E01019177","E02003982","E56000018","E54000048","0101000020E61000008B59B892669C09C05F6E068A4B0E4B40"
"LA13 9NN","FFT92","COHENS CHEMIST","Y62","Q84","FORMER UNITED CLUB","FRIARS LANE","BARROW IN FURNESS","CUMBRIA",,"20041101",,"A","1","P438","20190313",,"01229 821050",,,,"0",,"Q84",,,,"LA13 9NN","198001",,"3214","4691","E10000006","102","E07000027","E05003154","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","16UCFG11","FFFG11","1","16UCFG","E00096846","Q84","Y51","E01019161","5","E02003982","N01","N51","Q13","5DD","Y42","E14000543","Y1701","5NE","321464","469197","E00096846","E01019161","E02003982","E56000018","E54000048","0101000020E610000071D6F1DC6E9F09C057E27A916A0E4B40"
"LA13 9RD","FP592","YOUR LOCAL BOOTS PHARMACY","Y62","Q84","8-10 RISEDALE ROAD","BARROW-IN-FURNESS","CUMBRIA","",,"20030804",,"A","1","P08F","20040401",,"01229 431792",,,,"0",,"Q84",,,,"LA13 9RD","198001",,"3211","4690","E10000006","102","E07000027","E05003154","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","16UCFK07","FFFK07","1","16UCFK","E00096908","Q84","Y51","E01019172","5","E02003983","N01","N51","Q13","5DD","Y42","E14000543","Y1701","5NE","321117","469093","E00096908","E01019172","E02003983","E56000018","E54000048","0101000020E610000086E810DB3EAA09C0775467344A0E4B40"
"LA14 1DB","FVK00","BOOTS UK LIMITED","Y62","Q84","15-17 PORTLAND WALK","BARROW-IN-FURNESS","CUMBRIA","",,"19480101",,"A","1","P08F","20040401",,"01229 820449",,,,"0",,"Q84",,,,"LA14 1DB","199612",,"3199","4692","E10000006","102","E07000027","E05003150","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","16UCFB03","FFFB03","1","16UCFB","E00096741","Q84","Y51","E01019141","5","E02003984","N01","N51","Q13","5DD","Y42","E14000543","Y1701","5NE","319921","469256","E00096741","E01019141","E02003984","E56000018","E54000048","0101000020E61000002E7CB1C2CACF09C0DCBE5422740E4B40"
"LA14 1HY","FM897","COHENS CHEMIST","Y62","Q84","36 DALTON ROAD","BARROW-IN-FURNESS","CUMBRIA","",,"19480101",,"A","1","P438","20190313",,"01229 823516",,,,"0",,"Q84",,,,"LA14 1HY","198001",,"3199","4690","E10000006","102","E07000027","E05003146","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","16UCFB03","FFFB03","1","16UCFB","E00096741","Q84","Y51","E01019141","5","E02003984","N01","N51","Q13","5DD","Y42","E14000543","Y1701","5NE","319974","469044","E00096741","E01019141","E02003984","E56000018","E54000048","0101000020E61000005A21AA5604CE09C0F2AA12FC350E4B40"
"LA14 1JB","FN748","YOUR LOCAL BOOTS PHARMACY","Y62","Q84","54-56 DALTON ROAD","BARROW-IN-FURNESS","CUMBRIA","",,"20040301",,"A","1","P08F","20040401",,"01229 835398",,,,"0",,"Q84",,,,"LA14 1JB","198001",,"3199","4691","E10000006","102","E07000027","E05003150","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","16UCFB03","FFFB03","1","16UCFB","E00096741","Q84","Y51","E01019141","5","E02003984","N01","N51","Q13","5DD","Y42","E14000543","Y1701","5NE","319994","469101","E00096741","E01019141","E02003984","E56000018","E54000048","0101000020E6100000112523E86BCD09C07D4897DE460E4B40"
"LA14 1LS","FE163","COHENS CHEMIST","Y62","Q84","108 DUKE STREET","BARROW-IN-FURNESS","CUMBRIA","",,"19480101",,"A","1","P438","20190313",,"01229 820491",,,,"0",,"Q84",,,,"LA14 1LS","198001",,"3203","4689","E10000006","102","E07000027","E05003146","1","1","E92000001","Q31","E12000002","QC4","Y62","01K","16UCFB10","FFFB10","1","16UCFB","E00096749","Q84","Y51","E01019143","5","E02003984","N01","N51","Q13","5DD","Y42","E14000543","Y1701","5NE","320364","468948","E00096749","E01019143","E02003984","E56000018","E54000048","0101000020E6100000F329222EC0C109C059BF69B41B0E4B40"
"LA14 1PU","FH753","COHENS CHEMIST","Y54","Q84","168 DALTON ROAD","BARROW-IN-FURNESS","CUMBRIA","",,"19480101","20190208","C","1","P25F","20040401","20190208","01229 823109",,,,"0",,"Q84",,,,"LA14 1PU","198001",,"3200","4693","E10000006","102","E07000027","E05003150","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","16UCFB01","FFFB01","1","16UCFB","E00096743","Q84","Y51","E01019141","5","E02003984","N01","N51","Q13","5DD","Y42","E14000543","Y1701","5NE","320007","469348","E00096743","E01019141","E02003984","E56000018","E54000048","0101000020E6100000E4AF40FF25CD09C0CF4D3FA98F0E4B40"
"LA14 2DN","FCV43","COHENS CHEMIST","Y62","Q84","62 RAWLINSON STREET","BARROW-IN-FURNESS","CUMBRIA","",,"19480101",,"A","1","P438","20190313",,"01229 821956",,,,"0",,"Q84",,,,"LA14 2DN","198001",,"3203","4690","E10000006","102","E07000027","E05003146","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","16UCFB08","FFFB08","1","16UCFB","E00096759","Q84","Y51","E01019142","5","E02003984","N01","N51","Q13","5DD","Y42","E14000543","Y1701","5NE","320347","469086","E00096759","E01019142","E02003984","E56000018","E54000048","0101000020E6100000A13EB7915BC209C086481B40440E4B40"
"LA14 2NE","FVV39","TESCO INSTORE PHARMACY","Y62","Q84","TESCO INSTORE PHARMACY","CRNR HSE PK, HINDPOOL RD","BARROW-IN-FURNESS","CUMBRIA",,"20090216",,"A","1","P29F","20090216",,"01229 897447",,,,"0",,"Q84",,,,"LA14 2NE","198001",,"3193","4691","E10000006","102","E07000027","E05003146","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","16UCFF12","FFFF12","1","16UCFF","E00096823","Q84","Y51","E01019156","5","E02003980","N01","N51","Q13","5DD","Y42","E14000543","Y1701","5NE","319362","469192","E00096823","E01019156","E02003980","E56000018","E54000048","0101000020E6100000E86435D743E109C03376CE6C5E0E4B40"
"LA14 2QW","FKP28","COHENS CHEMIST","Y62","Q84","3 ANCHOR ROAD","BARROW-IN-FURNESS","CUMBRIA","",,"19960630",,"A","1","P438","20190313",,"01229 820979",,,,"0",,"Q84",,,,"LA14 2QW","198001",,"3197","4680","E10000006","102","E07000027","E05003145","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","16UCFA04","FFFA04","1","16UCFA","E00096738","Q84","Y51","E01019138","5","E02003986","N01","N51","Q13","5DD","Y42","E14000543","Y1701","5NE","319721","468081","E00096738","E01019138","E02003986","E56000018","E54000048","0101000020E61000007109BF8E6AD509C0978BAD26190D4B40"
"LA14 3HY","FKD08","COHENS CHEMIST","Y62","Q84","COMMUNITY CENTRE","CENTRAL DR, WALNEY ISLAND","BARROW-IN-FURNESS","CUMBRIA",,"19900730",,"A","1","P438","20190313",,"01229 471402",,,,"0",,"Q84",,,,"LA14 3HY","198001",,"3180","4686","E10000006","102","E07000027","E05003156","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","16UCFM08","FFFM08","1","16UCFM","E00096943","Q84","Y51","E01019182","5","E02003985","N01","N51","Q13","5DD","Y42","E14000543","Y1701","5NE","318049","468646","E00096943","E01019182","E02003985","E56000018","E54000048","0101000020E61000008198AC7C150A0AC0D03875DBB60D4B40"
"LA14 4BX","FL262","COHENS CHEMIST","Y62","Q84","44 MIDDLEFIELD","ORMSGILL","BARROW-IN-FURNESS","CUMBRIA",,"20090601",,"A","1","P438","20190313",,"01229 837483",,,,"0",,"Q84",,,,"LA14 4BX","198001",,"3196","4720","E10000006","102","E07000027","E05003152","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","16UCFH01","FFFH01","1","16UCFH","E00096863","Q84","Y51","E01019164","5","E02003980","N01","N51","Q13","5DD","Y42","E14000543","Y1701","5NE","319669","472036","E00096863","E01019164","E02003980","E56000018","E54000048","0101000020E6100000CF07DF8033D909C0BE38755EA5114B40"
"LA14 5AY","FVM45","COHENS CHEMIST","Y62","Q84","THE PHARMACY","AINSLIE STREET","BARROW-IN-FURNESS","CUMBRIA",,"19480101",,"A","1","P438","20190313",,"01229 821310",,,,"0",,"Q84",,,,"LA14 5AY","198001",,"3201","4701","E10000006","102","E07000027","E05003153","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","16UCFJ07","FFFJ07","1","16UCFJ","E00096898","Q84","Y51","E01019171","5","E02003981","N01","N51","Q13","5DD","Y42","E14000543","Y1701","5NE","320118","470108","E00096898","E01019171","E02003981","E56000018","E54000048","0101000020E61000002C90667715CA09C0F6C949FF6F0F4B40"
"LA14 5HQ","FDV76","COHENS CHEMIST","Y62","Q84","56 SETTLE STREET","BARROW-IN-FURNESS","CUMBRIA","",,"19480101",,"A","1","P438","20190313",,"01229 820252",,,,"0",,"Q84",,,,"LA14 5HQ","198001",,"3203","4703","E10000006","102","E07000027","E05003153","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","16UCFJ03","FFFJ03","1","16UCFJ","E00096883","Q84","Y51","E01019170","5","E02003981","N01","N51","Q13","5DD","Y42","E14000543","Y1701","5NE","320311","470394","E00096883","E01019170","E02003981","E56000018","E54000048","0101000020E61000002060FB5031C409C0058D1F30C50F4B40"
"LA14 5SR","FQ177","COWARDS PHARMACY","Y62","Q84","52 HARTINGTON STREET","BARROW-IN-FURNESS","CUMBRIA","",,"19900301",,"A","1","P77C","20040401",,"01229 821272",,,,"0",,"Q84",,,,"LA14 5SR","198001",,"3196","4698","E10000006","102","E07000027","E05003150","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","16UCFF08","FFFF08","1","16UCFF","E00096837","Q84","Y51","E01019158","5","E02003984","N01","N51","Q13","5DD","Y42","E14000543","Y1701","5NE","319677","469812","E00096837","E01019158","E02003984","E56000018","E54000048","0101000020E6100000543E3EBCBCD709C0BBB64997160F4B40"
"LA14 5UG","FAH16","ASDA PHARMACY","Y62","Q84","WALNEY ROAD","BARROW IN FURNESS","CUMBRIA","",,"20061030",,"A","1","P10F","20061030",,"01229 842510",,,,"0",,"Q84",,,,"LA14 5UG","198001",,"3192","4703","E10000006","102","E07000027","E05003150","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","16UCFF03","FFFF03","1","16UCFF","E00096831","Q84","Y51","E01019159","5","E02003980","N01","N51","Q13","5DD","Y42","E14000543","Y1701","5NE","319201","470310","E00096831","E01019159","E02003980","E56000018","E54000048","0101000020E6100000D35C26AAEBE609C07F199DC5A60F4B40"
"LA15 8DL","FE789","LLOYDSPHARMACY","Y62","Q84","75-77 MARKET STREET","DALTON-IN-FURNESS","CUMBRIA","",,"19911101",,"A","1","P07F","20040401",,"01229 462427",,,,"0",,"Q84",,,,"LA15 8DL","198001",,"3229","4740","E10000006","102","E07000027","E05003148","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","16UCFC10","FFFC10","1","16UCFC","E00096790","Q84","Y51","E01019149","6","E02003978","N01","N51","Q13","5DD","Y42","E14000543","Y1701","5NE","322986","474050","E00096790","E01019149","E02003978","E56000018","E54000048","0101000020E61000001B1F547F4D7209C09E94150707144B40"
"LA18 4DE","FL721","BOOTS UK LIMITED","Y62","Q84","48/52 WELLINGTON STREET","MILLOM","CUMBRIA","",,"19480101",,"A","1","P08F","20040401",,"01229 772259",,,,"0",,"Q84",,,,"LA18 4DE","198001",,"3175","4800","E10000006","102","E07000029","E05012558","0","1","E92000001","Q31","E12000002","QDK","Y62","01K","16UEFZ05","FHFZ05","1","16UEFZ","E00097537","Q84","Y51","E01019299","6","E02004007","N36","N52","Q13","5D6","Y42","E14000647","Y0201","5NE","317510","480033","E00097537","E01019299","E02004007","E56000018","E54000048","0101000020E61000006B0E8C985A210AC0D545EDADCC1A4B40"
"LA18 4DG","FWC66","ROWLANDS PHARMACY","Y62","Q84","43-45 WELLINGTON STREET","","MILLOM","CUMBRIA",,"20000403",,"A","1","P79D","20040401",,"01229 772262",,,,"0",,"Q84",,,,"LA18 4DG","198001",,"3175","4800","E10000006","102","E07000029","E05012558","0","1","E92000001","Q31","E12000002","QDK","Y62","01K","16UEFZ05","FHFZ05","1","16UEFZ","E00097537","Q84","Y51","E01019299","6","E02004007","N36","N52","Q13","5D6","Y42","E14000647","Y0201","5NE","317552","480048","E00097537","E01019299","E02004007","E56000018","E54000048","0101000020E6100000FE39DF380B200AC011014751D11A4B40"
"LA2 0NB","FTC57","ROSEBANK PHARMACY","Y62","Q84","GALGATE HEALTH CENTRE","HIGHLAND BROW","GALGATE","LANCASTER",,"20130114",,"A","1","P1WR","20130114",,"01524 751284",,,,"0",,"Q84",,,,"LA2  0NB","198001",,"3481","4557","E10000017","323","E07000121","E05009597","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","30UHFH08","LZFH08","1","30UHFH","E00127420","Q84","Y51","E01025106","6","E02005239","N01","N51","Q13","5DD","Y42","E14000776","Y1701","5NF","348149","455706","E00127420","E01025106","E02005239","E56000018","E54000048","0101000020E6100000012B2D0DD35606C0367C85CD54FF4A40"
"LA2 6JY","FME05","SLYNE PHARMACY","Y62","Q84","2 MANOR ROAD","SLYNE","LANCASTER","",,"20090601",,"A","1","P2P1","20090601",,"01524 825269",,,,"0",,"Q84",,,,"LA2  6JY","198001",,"3475","4659","E10000017","323","E07000121","E05009593","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","30UHGC06","LZGC06","1","30UHGC","E00127699","Q84","Y51","E01025159","6","E02005223","N01","N51","Q13","5DD","Y42","E14000825","Y1701","5NF","347559","465914","E00127699","E01025159","E02005223","E56000018","E54000048","0101000020E610000011D0886ADF6C06C0EF4CCDDC100B4B40"
"LA2 6PU","FFH19","HALTON PHARMACY","Y62","Q84","110 HIGH ROAD","HALTON","LANCASTER","LANCASHIRE",,"20080512",,"A","1","P1HY","20080512",,"01524 812149",,,,"0",,"Q84",,,,"LA2  6PU","198001",,"3506","4651","E10000017","323","E07000121","E05009598","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","30UHFJ05","LZFJ05","1","30UHFJ","E00127426","Q84","Y51","E01025109","6","E02005225","N01","N51","Q13","5DD","Y42","E14000825","Y1701","5NF","350632","465121","E00127426","E01025109","E02005225","E56000018","E54000048","0101000020E610000040E7366A680C06C0E3F1A951310A4B40"
"LA2 7HL","FCX14","WELL BENTHAM - MAIN STREET","Y62","Q84","STAFFORD HOUSE","MAIN STREET","BENTHAM","VIA LANCASTER",,"19961001",,"A","1","P0MG","20180320",,"01524 261733",,,,"0",,"Q84",,,,"LA2  7HL","198001",,"3667","4692","E10000023","218","E07000163","E05006191","0","1","E92000001","Q32","E12000003","QDR","Y62","01K","36UBFB05","NXFB05","1","36UBFB","E00140274","Q84","Y51","E01027559","2","E02005742","N06","N53","Q11","5KJ","Y41","E14000928","Y0201","5NV","366722","469272","E00140274","E01027559","E02005742","E56000018","E54000048","0101000020E610000049AD02BBB61504C07A7C692B220F4B40"
"LA2 9QW","FV127","YOUR LOCAL BOOTS PHARMACY","Y62","Q84","15 HORNBY ROAD","CATON","LANCASTER","",,"20080401",,"A","1","P08F","20080401",,"01524 770335",,,,"0",,"Q84",,,,"LA2  9QW","198001",,"3531","4647","E10000017","323","E07000121","E05009605","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","30UHFG03","LZFG03","1","30UHFG","E00127550","Q84","Y51","E01025133","6","E02005225","N01","N51","Q13","5DD","Y42","E14000776","Y1701","5NF","353194","464734","E00127550","E01025133","E02005225","E56000018","E54000048","0101000020E6100000859A854318BC05C053593E36C7094B40"
"LA2 9QW","FAC88","CATON PHARMACY","Y51","Q31","15 HORNBY ROAD","CATON","LANCASTER","",,"19480101","20080331","C","1","P219","20040401","20080331","01524 770335",,,,"0",,"5NF",,,,"LA2  9QW","198001",,"3531","4647","E10000017","323","E07000121","E05009605","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","30UHFG03","LZFG03","1","30UHFG","E00127550","Q84","Y51","E01025133","6","E02005225","N01","N51","Q13","5DD","Y42","E14000776","Y1701","5NF","353194","464734","E00127550","E01025133","E02005225","E56000018","E54000048","0101000020E6100000859A854318BC05C053593E36C7094B40"
"LA22 0AD","FXD78","THOMAS BELL (CHEMISTS) LTD","Y62","Q84","LAKE ROAD","AMBLESIDE","CUMBRIA","",,"19480101",,"A","1","P12A","20040401",,"015394 33345",,,,"0",,"Q84",,,,"LA22 0AD","198001",,"3376","5043","E10000006","102","E07000031","E05011490","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","16UGGF06","FKGF06","1","16UGGF","E00097952","Q84","Y51","E01019374","2","E02004015","N01","N51","Q13","5DD","Y42","E14001037","Y1701","5NE","337665","504315","E00097952","E01019374","E02004015","E56000018","E54000048","0101000020E610000078E07882FBB207C0C64877F617374B40"
"LA22 0NS","FG375","COLLINS & BUTTERWORTH LTD","Y62","Q84","THE PHARMACY","MAIN STREET","HAWKSHEAD","AMBLESIDE, CUMBRIA",,"19861101",,"A","1","P399","20040401",,"015394 36201",,,,"0",,"Q84",,,,"LA22 0NS","198001",,"3351","4982","E10000006","102","E07000031","E05011493","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","16UGFN05","FKFN05","1","16UGFN","E00097837","Q84","Y51","E01019356","3","E02004021","N01","N51","Q13","5DD","Y42","E14001037","Y1701","5NE","335178","498230","E00097837","E01019356","E02004021","E56000018","E54000048","0101000020E610000066F0F20EC2FE07C0730E57120E304B40"
"LA22 9BT","FKG25","BOOTS UK LIMITED","Y62","Q84","UNITS 8-9","MARKET CROSS","AMBLESIDE","CUMBRIA",,"19971124",,"A","1","P08F","20040401",,"015394 33355",,,,"0",,"Q84",,,,"LA22 9BT","198001",,"3376","5045","E10000006","102","E07000031","E05011490","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","16UGGF04","FKGF04","1","16UGGF","E00097952","Q84","Y51","E01019374","2","E02004015","N01","N51","Q13","5DD","Y42","E14001037","Y1701","5NE","337622","504502","E00097952","E01019374","E02004015","E56000018","E54000048","0101000020E6100000C79E61A46BB407C07C9ACBD94E374B40"
